,ISSN,Issn,Title,CiteScore,SNIP,SJR,H index,IF,"Eigen Factor
Score",Scopus_Quartile,SJR Quartile,HJRS Category,JPI,Medallion,HEC Recognized?,Scopus_Subject_Category,SCimago_Categories,SCimago_Areas,WoS_Category,HJRS_Subject_Category,ESA_Index,ESA_Index_Imputed,ESA_Quartile,ESA_Quartile_Imputed,ranked_ESA_Index,ranked_ESA_Index_Imputed
127,,"13111728, 13148060",international journal of applied mathematics,1.0,0.599,0.272,9.0,0.0,0.0,PQ3,JQ4,Y,13,Null,Yes,Computational Theory and Mathematics,Mathematics (miscellaneous) (Q3); Computational Theory and Mathematics (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.145,0.1883333333333333,ESA_Q3,ESAImp_Q3,128.0,128.0
128,,"19478283, 19478291",international journal of applied metaheuristic computing,1.3,0.504,0.238,7.0,0.0,0.0,PQ2,JQ4,Y,13,Null,Yes,Computational Theory and Mathematics,Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Science Applications (Q4); Control and Optimization (Q4); Decision Sciences (miscellaneous) (Q4); Modeling and Simulation (Q4); Statistics and Probability (Q4),Computer Science; Decision Sciences; Mathematics,,Computational Theory and Mathematics,0.1366666666666666,0.1966666666666666,ESA_Q3,ESAImp_Q3,129.0,126.0
129,,15614042,computer science journal of moldova,0.5,0.845,0.18,5.0,0.0,0.0,PQ4,JQ4,Y,9,Null,Yes,Computational Theory and Mathematics,Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Control and Optimization (Q4); Modeling and Simulation (Q4); Software (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1316666666666666,0.1566666666666666,ESA_Q3,ESAImp_Q3,131.0,134.0
130,,"18696082, 14256908",journal of applied analysis,1.1,0.311,0.212,17.0,0.0,0.0,PQ3,JQ4,Y,11,Null,Yes,Computational Theory and Mathematics,"Applied Mathematics (Q4); Computational Theory and Mathematics (Q4); Mathematical Physics (Q4); Statistics, Probability and Uncertainty (Q4)",Computer Science; Decision Sciences; Mathematics,,Computational Theory and Mathematics,0.1316666666666666,0.175,ESA_Q3,ESAImp_Q3,131.0,131.0
131,,"25206508, 26173956",zhurnal belorusskogo gosudarstvennogo universiteta. matematika. informatika,0.5,0.73,0.293,4.0,0.0,0.0,PQ4,JQ3,Y,11,Null,Yes,Computational Theory and Mathematics,Algebra and Number Theory (Q3); Computational Theory and Mathematics (Q3); Discrete Mathematics and Combinatorics (Q3); Statistics and Probability (Q3),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1316666666666666,0.2016666666666666,ESA_Q3,ESAImp_Q3,131.0,123.0
132,,"23007036, 15082806",computer science,1.3,0.464,0.198,8.0,0.0,0.0,PQ3,JQ4,Y,11,Null,Yes,Computational Theory and Mathematics,Artificial Intelligence (Q4); Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Computer Networks and Communications (Q4); Computer Science (miscellaneous) (Q4); Computer Vision and Pattern Recognition (Q4); Modeling and Simulation (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.13,0.1733333333333333,ESA_Q3,ESAImp_Q3,133.0,132.0
133,,"17530571, 17530563",international journal of applied cryptography,0.0,0.577,0.247,17.0,0.0,0.0,,JQ4,Y,15,Null,Yes,Computational Theory and Mathematics,Computational Mathematics (Q3); Computer Networks and Communications (Q3); Applied Mathematics (Q4); Computational Theory and Mathematics (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1283333333333333,0.1533333333333333,ESA_Q3,ESAImp_Q3,134.0,135.0
134,,"22263594, 24101737",izvestiya instituta matematiki i informatiki udmurtskogo gosudarstvennogo universiteta,0.9,0.477,0.313,4.0,0.0,0.0,PQ3,JQ3,Y,11,Null,Yes,Computational Theory and Mathematics,Computational Theory and Mathematics (Q3); Mathematics (miscellaneous) (Q3),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1233333333333333,0.1933333333333333,ESA_Q3,ESAImp_Q3,135.0,127.0
135,,"23112263, 20710410",prikladnaya diskretnaya matematika,0.7,0.611,0.214,6.0,0.0,0.0,PQ4,JQ4,Y,10,Null,Yes,Computational Theory and Mathematics,Applied Mathematics (Q4); Computational Theory and Mathematics (Q4); Discrete Mathematics and Combinatorics (Q4); Signal Processing (Q4); Theoretical Computer Science (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1233333333333333,0.1483333333333333,ESA_Q3,ESAImp_Q3,136.0,137.0
136,,26316315,iet cyber-systems and robotics,0.9,0.8,0.0,7.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computational Theory and Mathematics,Artificial Intelligence; Computational Theory and Mathematics; Computer Networks and Communications; Hardware and Architecture; Human-Computer Interaction; Information Systems,Computer Science,,Computational Theory and Mathematics,0.1183333333333333,0.1433333333333333,ESA_Q3,ESAImp_Q3,138.0,138.5
137,,"23799935, 23799927",international journal of computer mathematics: computer systems theory,0.8,0.442,0.253,8.0,0.0,0.0,PQ4,JQ4,Y,11,Null,Yes,Computational Theory and Mathematics,Computational Mathematics (Q3); Computational Theory and Mathematics (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1183333333333333,0.1433333333333333,ESA_Q3,ESAImp_Q3,138.0,138.5
138,,"26403951, 26403943",journal of financial data science,0.0,1.016,0.0,10.0,0.0,0.0,,-,,,,,Computational Theory and Mathematics,"Artificial Intelligence; Business and International Management; Business, Management and Accounting (miscellaneous); Computational Theory and Mathematics; Finance; Information Systems; Information Systems and Management; Strategy and Management","Business, Management and Accounting; Computer Science; Decision Sciences; Economics, Econometrics and Finance",,,0.1183333333333333,0.1183333333333333,ESA_Q3,ESAImp_Q3,138.0,144.0
139,,21968896,vietnam journal of computer science,1.3,0.608,0.0,7.0,0.0,0.0,PQ3,-,Y,1,Null,Yes,Computational Theory and Mathematics,Artificial Intelligence; Computational Theory and Mathematics; Computer Science (miscellaneous); Computer Vision and Pattern Recognition; Information Systems; Software,Computer Science,,Computational Theory and Mathematics,0.1133333333333333,0.1833333333333333,ESA_Q3,ESAImp_Q3,140.0,130.0
140,,"22518657, 22518665",transactions on combinatorics,0.8,0.511,0.173,6.0,0.0,0.0,PQ3,JQ4,Y,8,Null,Yes,Computational Theory and Mathematics,Computational Theory and Mathematics (Q4); Discrete Mathematics and Combinatorics (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.1083333333333333,0.1516666666666666,ESA_Q3,ESAImp_Q3,141.0,136.0
141,,"24754277, 24754269",statistical theory and related fields,0.5,0.446,0.247,7.0,0.0,0.0,PQ4,JQ4,Y,10,Null,Yes,Computational Theory and Mathematics,"Analysis (Q4); Applied Mathematics (Q4); Computational Theory and Mathematics (Q4); Statistics and Probability (Q4); Statistics, Probability and Uncertainty (Q4)",Computer Science; Decision Sciences; Mathematics,,Computational Theory and Mathematics,0.1083333333333333,0.1333333333333333,ESA_Q3,ESAImp_Q3,142.0,140.0
142,,"2313691X, 15607534",journal of computational technologies,0.5,0.569,0.218,3.0,0.0,0.0,PQ4,JQ4,Y,7,Null,Yes,Computational Theory and Mathematics,Applied Mathematics (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4); Numerical Analysis (Q4); Software (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.105,0.13,ESA_Q3,ESAImp_Q3,143.0,141.0
143,,18632122,electronic communications of the easst,0.3,0.163,0.135,24.0,0.0,0.0,PQ4,JQ4,Y,7,Null,Yes,Computational Theory and Mathematics,Computational Theory and Mathematics (Q4); Software (Q4),Computer Science,,Computational Theory and Mathematics,0.0966666666666666,0.1216666666666666,ESA_Q3,ESAImp_Q3,144.0,142.0
144,,"17442710, 20452519",international journal for technology in mathematics education,0.0,0.542,0.163,9.0,0.0,0.0,,JQ4,Y,10,Null,Yes,Computational Theory and Mathematics,Computational Theory and Mathematics (Q4); Computer Science Applications (Q4); Education (Q4),Computer Science; Social Sciences,,Computational Theory and Mathematics,0.095,0.12,ESA_Q3,ESAImp_Q3,145.0,143.0
145,,24737321,"art, science, and engineering of programming",0.0,0.64,0.0,9.0,0.0,0.0,,-,,,,,Computational Theory and Mathematics,Artificial Intelligence; Computational Theory and Mathematics; Modeling and Simulation; Software; Theoretical Computer Science,Computer Science; Mathematics,,,0.08,0.08,ESA_Q3,ESAImp_Q3,146.0,151.0
146,,"19322232, 19322240",acm communications in computer algebra,0.3,0.264,0.146,11.0,0.0,0.0,PQ4,JQ4,Y,6,Null,Yes,Computational Theory and Mathematics,Computational Mathematics (Q4); Computational Theory and Mathematics (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.0783333333333333,0.1033333333333333,ESA_Q3,ESAImp_Q3,147.0,147.0
147,,,forecasting,0.0,0.763,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0716666666666666,0.0716666666666666,ESA_Q3,ESAImp_Q3,148.0,152.0
148,,0324721X,acta cybernetica,0.0,0.0,0.22,18.0,0.0,0.0,,JQ4,Y,13,Null,Yes,,Computer Science (miscellaneous) (Q3); Electrical and Electronic Engineering (Q3); Information Systems and Management (Q3); Computational Theory and Mathematics (Q4); Computer Vision and Pattern Recognition (Q4); Management Science and Operations Research (Q4); Software (Q4); Theoretical Computer Science (Q4),Computer Science; Decision Sciences; Engineering; Mathematics,,Computational Theory and Mathematics,0.0699999999999999,0.095,ESA_Q3,ESAImp_Q3,149.0,148.0
149,,,foundations of data science,0.0,0.731,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0683333333333333,0.0683333333333333,ESA_Q3,ESAImp_Q3,150.0,154.0
150,,23979712,virtual creativity,0.8,0.22,0.107,4.0,0.0,0.0,PQ3,JQ4,Y,3,Null,Yes,Computational Theory and Mathematics,Arts and Humanities (miscellaneous) (Q4); Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Human-Computer Interaction (Q4),Arts and Humanities; Computer Science,,Computational Theory and Mathematics,0.0666666666666666,0.1099999999999999,ESA_Q3,ESAImp_Q3,151.0,146.0
151,,"27341194, 22348417",journal of applied mathematics and informatics,0.3,0.248,0.158,4.0,0.0,0.0,PQ4,JQ4,Y,5,Null,Yes,Computational Theory and Mathematics,Analysis (Q4); Applied Mathematics (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Mathematics (miscellaneous) (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.0616666666666666,0.0866666666666666,ESA_Q3,ESAImp_Q3,152.0,149.0
152,,"23945443, 23947454",international journal of advanced technology and engineering exploration,0.5,0.106,0.154,6.0,0.0,0.0,PQ4,JQ4,Y,8,Null,Yes,Computational Theory and Mathematics,Artificial Intelligence (Q4); Civil and Structural Engineering (Q4); Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Computer Networks and Communications (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Mechanical Engineering (Q4),Computer Science; Engineering,,Computational Theory and Mathematics,0.06,0.085,ESA_Q3,ESAImp_Q3,153.0,150.0
153,0161-1194,,cryptologia,0.0,0.0,0.0,0.0,0.68,0.00015,,,Y,9,Null,Yes,,,,HISTORY & PHILOSOPHY OF SCIENCE,Computational Theory and Mathematics,0.0566666666666666,0.0333333333333333,ESA_Q3,ESAImp_Q4,154.0,161.5
154,,,journal of mathematical and computational science,0.0,0.516,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0483333333333333,0.0483333333333333,ESA_Q3,ESAImp_Q4,155.0,157.0
155,,25778838,mathematical foundations of computing,0.2,0.113,0.126,4.0,0.0,0.0,PQ4,JQ4,Y,3,Null,Yes,Computational Theory and Mathematics,Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Theoretical Computer Science (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.0433333333333333,0.0683333333333333,ESA_Q3,ESAImp_Q3,156.0,153.0
156,,,turkish journal of computer and mathematics education,0.0,0.438,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0416666666666666,0.0416666666666666,ESA_Q4,ESAImp_Q4,157.0,158.0
157,,"08950849, 26400677",journal of forensic document examination,0.0,0.169,0.122,3.0,0.0,0.0,,JQ4,Y,4,Null,Yes,Computational Theory and Mathematics,Arts and Humanities (miscellaneous) (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4),Arts and Humanities; Computer Science; Neuroscience,,Computational Theory and Mathematics,0.04,0.065,ESA_Q4,ESAImp_Q3,158.0,155.0
158,,10003428,jisuanji gongcheng/computer engineering,0.0,0.0,0.0,16.0,0.0,0.0,,-,,,,,Computational Theory and Mathematics,Computational Theory and Mathematics; Computer Graphics and Computer-Aided Design; Computer Networks and Communications; Hardware and Architecture; Software,Computer Science,,,0.0366666666666666,0.0366666666666666,ESA_Q4,ESAImp_Q4,159.5,159.5
159,,"20789181, 20789599",spiiras proceedings,0.0,0.0,0.267,0.0,0.0,0.0,,-,,,,,Computational Theory and Mathematics,Applied Mathematics (Q3); Computer Networks and Communications (Q3); Control and Systems Engineering (Q3); Artificial Intelligence (Q4),Computer Science; Engineering; Mathematics,,,0.0366666666666666,0.0366666666666666,ESA_Q4,ESAImp_Q4,159.5,159.5
160,,"16816048, 23088893",system research and information technologies,0.2,0.0,0.16,3.0,0.0,0.0,PQ4,JQ4,Y,3,Null,Yes,Computational Theory and Mathematics,Applied Mathematics (Q4); Artificial Intelligence (Q4); Computational Theory and Mathematics (Q4); Theoretical Computer Science (Q4),Computer Science; Mathematics,,Computational Theory and Mathematics,0.035,0.06,ESA_Q4,ESAImp_Q3,161.0,156.0
161,,,trends in bioinformatics,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0183333333333333,0.0183333333333333,ESA_Q4,ESAImp_Q4,162.0,164.0
162,,19275307,journal of mathematical and computational science (discontinued),0.0,0.0,0.0,7.0,0.0,0.0,,-,,,,,,Computational Theory and Mathematics; Mathematics (miscellaneous),Computer Science; Mathematics,,,0.0166666666666666,0.0166666666666666,ESA_Q4,ESAImp_Q4,163.0,165.0
163,,26672952,high-confidence computing,0.0,0.0,0.0,5.0,0.0,0.0,,-,,,,,Computational Theory and Mathematics,Computational Theory and Mathematics; Computer Networks and Communications; Computer Science Applications; Hardware and Architecture; Software,Computer Science,,,0.0116666666666666,0.0116666666666666,ESA_Q4,ESAImp_Q4,164.0,166.0
164,,,revista de la facultad de ciencias,0.0,0.101,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.01,0.01,ESA_Q4,ESAImp_Q4,165.0,167.0
165,,"20083076, 20082045",isecure,0.1,0.0,0.0,2.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computational Theory and Mathematics,Applied Mathematics; Computational Mathematics; Computational Theory and Mathematics; Computer Science Applications; Information Systems; Software,Computer Science; Mathematics,,Computational Theory and Mathematics,0.0083333333333333,0.0333333333333333,ESA_Q4,ESAImp_Q4,166.0,161.5
166,,"19479328, 19479336",international journal of operations research and information systems,0.0,0.0,0.0,2.0,0.0,0.0,,-,Y,1,Null,Yes,Computational Theory and Mathematics,Computational Theory and Mathematics; Computer Networks and Communications; Computer Science Applications; Information Systems; Information Systems and Management; Management Information Systems,"Business, Management and Accounting; Computer Science; Decision Sciences",,Computational Theory and Mathematics,0.005,0.005,ESA_Q4,ESAImp_Q4,167.0,168.0
167,,"15612430, 25242415",proceedings of the national academy of sciences of belarus. physics and mathematics series,0.0,0.0,0.0,1.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computational Theory and Mathematics,Computational Theory and Mathematics; Mathematics (miscellaneous); Physics and Astronomy (miscellaneous),Computer Science; Mathematics; Physics and Astronomy,,Computational Theory and Mathematics,0.0016666666666666,0.0266666666666666,ESA_Q4,ESAImp_Q4,168.0,163.0
168,,,civil-comp proceedings,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
169,,,the bulletin of mathematical biophysics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
170,,,acs physical chemistry au,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
171,,,applied computer systems,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,,,,,Computational Theory and Mathematics,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
172,,,systems and computers in japan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
173,,,ieee open journal of the computer society,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,,,,,Computational Theory and Mathematics,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
174,,,mathematical systems theory,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
175,,,transactions of the society for computer simulation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
176,,,systems and soft computing,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computational Theory and Mathematics,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
177,,,bulletin of the european association for theoretical computer science,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,,,,,Computational Theory and Mathematics,0.0,0.0,ESA_Q4,ESAImp_Q4,189.0,189.0
